"","date","ccg_id","name","items","cost","list_size","covid_period"
"2057","2018-06-01","D9Y0V","NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG","19391","167069.85","1640925","pre-covid year 2"
"2058","2018-06-01","91Q","NHS KENT AND MEDWAY CCG","22315","179057.27","1888323","pre-covid year 2"
"2059","2018-06-01","99F","NHS CASTLE POINT AND ROCHFORD CCG","2202","19612.3","185384","pre-covid year 2"
"2060","2018-06-01","02G","NHS WEST LANCASHIRE CCG","1356","11793.52","113545","pre-covid year 2"
"2061","2018-06-01","00X","NHS CHORLEY AND SOUTH RIBBLE CCG","2195","18833.58","183693","pre-covid year 2"
"2062","2018-06-01","15C","NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG","12077","90664.23","1010423","pre-covid year 2"
"2063","2018-06-01","X2C4Y","NHS KIRKLEES CCG","5297","41394.33","442627","pre-covid year 2"
"2064","2018-06-01","03L","NHS ROTHERHAM CCG","3208","26997.1","263315","pre-covid year 2"
"2065","2018-06-01","05Q","NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG","2590","24068.85","212480","pre-covid year 2"
"2066","2018-06-01","52R","NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG","13198","97767.39","1082500","pre-covid year 2"
"2067","2018-06-01","99A","NHS LIVERPOOL CCG","6542","54055.8","533447","pre-covid year 2"
"2068","2018-06-01","01G","NHS SALFORD CCG","3363","27249.84","273433","pre-covid year 2"
"2069","2018-06-01","07H","NHS WEST ESSEX CCG","3859","26191.29","313703","pre-covid year 2"
"2070","2018-06-01","01F","NHS HALTON CCG","1627","13268.91","131523","pre-covid year 2"
"2071","2018-06-01","05G","NHS NORTH STAFFORDSHIRE CCG","2711","21674.49","218061","pre-covid year 2"
"2072","2018-06-01","D2P2L","NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG","18215","137263.61","1463990","pre-covid year 2"
"2073","2018-06-01","04Y","NHS CANNOCK CHASE CCG","1670","14525.85","133306","pre-covid year 2"
"2074","2018-06-01","36J","NHS BRADFORD DISTRICT AND CRAVEN CCG","7949","62669.78","633502","pre-covid year 2"
"2075","2018-06-01","03N","NHS SHEFFIELD CCG","7660","63558.35","600467","pre-covid year 2"
"2076","2018-06-01","01J","NHS KNOWSLEY CCG","2134","22390.52","165352","pre-covid year 2"
"2077","2018-06-01","00T","NHS BOLTON CCG","4006","33292.81","309560","pre-covid year 2"
"2078","2018-06-01","06K","NHS EAST AND NORTH HERTFORDSHIRE CCG","7809","58358.83","598941","pre-covid year 2"
"2079","2018-06-01","01W","NHS STOCKPORT CCG","4076","28878.79","312226","pre-covid year 2"
"2080","2018-06-01","92G","NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG","12250","90253.02","937472","pre-covid year 2"
"2081","2018-06-01","27D","NHS CHESHIRE CCG","10069","91385.22","766105","pre-covid year 2"
"2082","2018-06-01","01T","NHS SOUTH SEFTON CCG","2041","20041.74","155277","pre-covid year 2"
"2083","2018-06-01","00Y","NHS OLDHAM CCG","3370","28406.05","255586","pre-covid year 2"
"2084","2018-06-01","03Q","NHS VALE OF YORK CCG","4757","36297.65","357522","pre-covid year 2"
"2085","2018-06-01","15M","NHS DERBY AND DERBYSHIRE CCG","14005","100909.81","1049918","pre-covid year 2"
"2086","2018-06-01","04V","NHS WEST LEICESTERSHIRE CCG","5287","38476.06","393317","pre-covid year 2"
"2087","2018-06-01","B2M3M","NHS COVENTRY AND WARWICKSHIRE CCG","13496","98738.6","994484","pre-covid year 2"
"2088","2018-06-01","02X","NHS DONCASTER CCG","4361","32822.44","321045","pre-covid year 2"
"2089","2018-06-01","06Q","NHS MID ESSEX CCG","5336","40527.64","391738","pre-covid year 2"
"2090","2018-06-01","00Q","NHS BLACKBURN WITH DARWEN CCG","2408","14369.32","175299","pre-covid year 2"
"2091","2018-06-01","03W","NHS EAST LEICESTERSHIRE AND RUTLAND CCG","4560","36776.67","329854","pre-covid year 2"
"2092","2018-06-01","13T","NHS NEWCASTLE GATESHEAD CCG","7266","44172.98","525446","pre-covid year 2"
"2093","2018-06-01","06H","NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG","13423","93194.92","969635","pre-covid year 2"
"2094","2018-06-01","78H","NHS NORTHAMPTONSHIRE CCG","10646","75541.05","766119","pre-covid year 2"
"2095","2018-06-01","16C","NHS TEES VALLEY CCG","9787","69322.79","702065","pre-covid year 2"
"2096","2018-06-01","01D","NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG","3264","24654.97","233839","pre-covid year 2"
"2097","2018-06-01","01A","NHS EAST LANCASHIRE CCG","5363","34814.65","382535","pre-covid year 2"
"2098","2018-06-01","01X","NHS ST HELENS CCG","2779","22305.58","197680","pre-covid year 2"
"2099","2018-06-01","02A","NHS TRAFFORD CCG","3411","24893.21","242127","pre-covid year 2"
"2100","2018-06-01","02T","NHS CALDERDALE CCG","3114","21415.04","220795","pre-covid year 2"
"2101","2018-06-01","70F","NHS WEST SUSSEX CCG","12572","103575.53","890497","pre-covid year 2"
"2102","2018-06-01","06L","NHS IPSWICH AND EAST SUFFOLK CCG","5771","48002.48","408199","pre-covid year 2"
"2103","2018-06-01","00V","NHS BURY CCG","2911","25553.85","204286","pre-covid year 2"
"2104","2018-06-01","11X","NHS SOMERSET CCG","8283","58467.51","575486","pre-covid year 2"
"2105","2018-06-01","M2L0M","NHS SHROPSHIRE, TELFORD AND WREKIN CCG","7155","58258.04","497067","pre-covid year 2"
"2106","2018-06-01","01V","NHS SOUTHPORT AND FORMBY CCG","1813","15558.11","125030","pre-covid year 2"
"2107","2018-06-01","05D","NHS EAST STAFFORDSHIRE CCG","2086","17801.69","142266","pre-covid year 2"
"2108","2018-06-01","12F","NHS WIRRAL CCG","5020","44915.64","336399","pre-covid year 2"
"2109","2018-06-01","03K","NHS NORTH LINCOLNSHIRE CCG","2682","20117.27","179120","pre-covid year 2"
"2110","2018-06-01","01Y","NHS TAMESIDE AND GLOSSOP CCG","3739","24453.89","248024","pre-covid year 2"
"2111","2018-06-01","00R","NHS BLACKPOOL CCG","2633","18491.62","173420","pre-covid year 2"
"2112","2018-06-01","03H","NHS NORTH EAST LINCOLNSHIRE CCG","2584","18780.59","169765","pre-covid year 2"
"2113","2018-06-01","97R","NHS EAST SUSSEX CCG","8574","62890.8","555726","pre-covid year 2"
"2114","2018-06-01","01K","NHS MORECAMBE BAY CCG","5363","34986.1","346033","pre-covid year 2"
"2115","2018-06-01","02Q","NHS BASSETLAW CCG","1826","10971.7","117489","pre-covid year 2"
"2116","2018-06-01","00P","NHS SUNDERLAND CCG","4479","26245","284042","pre-covid year 2"
"2117","2018-06-01","71E","NHS LINCOLNSHIRE CCG","12496","92017.57","787357","pre-covid year 2"
"2118","2018-06-01","07K","NHS WEST SUFFOLK CCG","3986","32554.83","250954","pre-covid year 2"
"2119","2018-06-01","99C","NHS NORTH TYNESIDE CCG","3481","19805.27","218951","pre-covid year 2"
"2120","2018-06-01","15N","NHS DEVON CCG","19842","142884.83","1225743","pre-covid year 2"
"2121","2018-06-01","26A","NHS NORFOLK AND WAVENEY CCG","17064","141597.39","1053865","pre-covid year 2"
"2122","2018-06-01","06T","NHS NORTH EAST ESSEX CCG","5746","38249.74","352201","pre-covid year 2"
"2123","2018-06-01","42D","NHS NORTH YORKSHIRE CCG","6993","56703.79","427706","pre-covid year 2"
"2124","2018-06-01","11M","NHS GLOUCESTERSHIRE CCG","10678","69784.08","647680","pre-covid year 2"
"2125","2018-06-01","11J","NHS DORSET CCG","13238","88939.16","801454","pre-covid year 2"
"2126","2018-06-01","11N","NHS KERNOW CCG","9660","65575.85","575589","pre-covid year 2"
"2127","2018-06-01","18C","NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG","13542","95047.12","793929","pre-covid year 2"
"2128","2018-06-01","02Y","NHS EAST RIDING OF YORKSHIRE CCG","5212","47388.9","304373","pre-covid year 2"
"2129","2018-06-01","00N","NHS SOUTH TYNESIDE CCG","2706","19566.86","157277","pre-covid year 2"
"2130","2018-06-01","02P","NHS BARNSLEY CCG","4538","35065.21","260697","pre-covid year 2"
"2131","2018-06-01","01H","NHS NORTH CUMBRIA CCG","5666","45008.4","324215","pre-covid year 2"
"2132","2018-06-01","00L","NHS NORTHUMBERLAND CCG","5994","34357.47","325602","pre-covid year 2"
"2133","2018-06-01","02M","NHS FYLDE AND WYRE CCG","3361","21316.34","177441","pre-covid year 2"
"2134","2018-06-01","84H","NHS COUNTY DURHAM CCG","11132","63291.11","551753","pre-covid year 2"
"2135","2018-07-01","93C","NHS NORTH CENTRAL LONDON CCG","10153","97648.76","1621894","pre-covid year 2"
"2136","2018-07-01","72Q","NHS SOUTH EAST LONDON CCG","12751","121833.31","1967002","pre-covid year 2"
"2137","2018-07-01","W2U3Z","NHS NORTH WEST LONDON CCG","16293","138092.6","2451312","pre-covid year 2"
"2138","2018-07-01","A3A8R","NHS NORTH EAST LONDON CCG","14711","128032.97","2185190","pre-covid year 2"
"2139","2018-07-01","36L","NHS SOUTH WEST LONDON CCG","13352","110217.41","1667839","pre-covid year 2"
"2140","2018-07-01","04C","NHS LEICESTER CITY CCG","3508","27104.64","408818","pre-covid year 2"
"2141","2018-07-01","07G","NHS THURROCK CCG","1614","13610.94","177144","pre-covid year 2"
"2142","2018-07-01","15A","NHS BERKSHIRE WEST CCG","5039","48994.36","544941","pre-covid year 2"
"2143","2018-07-01","09D","NHS BRIGHTON AND HOVE CCG","3027","20216.15","317924","pre-covid year 2"
"2144","2018-07-01","D4U1Y","NHS FRIMLEY CCG","7541","63177.94","786170","pre-covid year 2"
"2145","2018-07-01","10Q","NHS OXFORDSHIRE CCG","7228","59023.74","745948","pre-covid year 2"
"2146","2018-07-01","14L","NHS MANCHESTER CCG","6335","40643.42","642001","pre-covid year 2"
"2147","2018-07-01","05W","NHS STOKE ON TRENT CCG","2951","21596.17","291244","pre-covid year 2"
"2148","2018-07-01","M1J4Y","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG","10307","86390.26","1011882","pre-covid year 2"
"2149","2018-07-01","10R","NHS PORTSMOUTH CCG","2351","15540.78","230283","pre-covid year 2"
"2150","2018-07-01","92A","NHS SURREY HEARTLANDS CCG","11146","102206.22","1089270","pre-covid year 2"
"2151","2018-07-01","99E","NHS BASILDON AND BRENTWOOD CCG","2886","28086.5","279573","pre-covid year 2"
"2152","2018-07-01","99G","NHS SOUTHEND CCG","1966","14762.96","188371","pre-covid year 2"
"2153","2018-07-01","15E","NHS BIRMINGHAM AND SOLIHULL CCG","13711","114501.38","1312681","pre-covid year 2"
"2154","2018-07-01","06N","NHS HERTS VALLEYS CCG","6787","54936","647694","pre-covid year 2"
"2155","2018-07-01","15F","NHS LEEDS CCG","9406","70429.06","879007","pre-covid year 2"
"2156","2018-07-01","02H","NHS WIGAN BOROUGH CCG","3571","30251.69","328452","pre-covid year 2"
"2157","2018-07-01","01E","NHS GREATER PRESTON CCG","2299","20769.89","209172","pre-covid year 2"
"2158","2018-07-01","03F","NHS HULL CCG","3337","27924.82","299420","pre-covid year 2"
"2159","2018-07-01","02E","NHS WARRINGTON CCG","2437","25511.75","218459","pre-covid year 2"
"2160","2018-07-01","14Y","NHS BUCKINGHAMSHIRE CCG","6353","51378.62","560670","pre-covid year 2"
"2161","2018-07-01","05V","NHS STAFFORD AND SURROUNDS CCG","1703","15124.23","149544","pre-covid year 2"
"2162","2018-07-01","52R","NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG","12329","89215.73","1082298","pre-covid year 2"
"2163","2018-07-01","01G","NHS SALFORD CCG","3149","23232.69","273638","pre-covid year 2"
"2164","2018-07-01","00X","NHS CHORLEY AND SOUTH RIBBLE CCG","2120","20921.6","183899","pre-covid year 2"
"2165","2018-07-01","03L","NHS ROTHERHAM CCG","3060","24955","263407","pre-covid year 2"
"2166","2018-07-01","D2P2L","NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG","17063","121415.58","1465388","pre-covid year 2"
"2167","2018-07-01","D9Y0V","NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG","19113","157205.82","1640959","pre-covid year 2"
"2168","2018-07-01","99A","NHS LIVERPOOL CCG","6261","48905.62","532995","pre-covid year 2"
"2169","2018-07-01","15C","NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG","11894","89417.32","1010915","pre-covid year 2"
"2170","2018-07-01","99F","NHS CASTLE POINT AND ROCHFORD CCG","2185","16151.23","185481","pre-covid year 2"
"2171","2018-07-01","X2C4Y","NHS KIRKLEES CCG","5242","41367.86","442991","pre-covid year 2"
"2172","2018-07-01","02G","NHS WEST LANCASHIRE CCG","1343","10717.93","113333","pre-covid year 2"
"2173","2018-07-01","91Q","NHS KENT AND MEDWAY CCG","22424","163388.99","1890168","pre-covid year 2"
"2174","2018-07-01","05G","NHS NORTH STAFFORDSHIRE CCG","2589","18884.15","217886","pre-covid year 2"
"2175","2018-07-01","05Q","NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG","2542","22924.7","212534","pre-covid year 2"
"2176","2018-07-01","03R","NHS WAKEFIELD CCG","4503","33600.35","374703","pre-covid year 2"
"2177","2018-07-01","01F","NHS HALTON CCG","1598","11302.93","131601","pre-covid year 2"
"2178","2018-07-01","00T","NHS BOLTON CCG","3812","31198.12","309866","pre-covid year 2"
"2179","2018-07-01","04Y","NHS CANNOCK CHASE CCG","1641","13171.51","133384","pre-covid year 2"
"2180","2018-07-01","07H","NHS WEST ESSEX CCG","3887","25940.38","314166","pre-covid year 2"
"2181","2018-07-01","36J","NHS BRADFORD DISTRICT AND CRAVEN CCG","7884","58863.39","633790","pre-covid year 2"
"2182","2018-07-01","04V","NHS WEST LEICESTERSHIRE CCG","4981","34073.52","393498","pre-covid year 2"
"2183","2018-07-01","03Q","NHS VALE OF YORK CCG","4526","31457.2","357360","pre-covid year 2"
"2184","2018-07-01","03N","NHS SHEFFIELD CCG","7642","58522.37","599930","pre-covid year 2"
"2185","2018-07-01","B2M3M","NHS COVENTRY AND WARWICKSHIRE CCG","12739","82475.31","995529","pre-covid year 2"
"2186","2018-07-01","27D","NHS CHESHIRE CCG","9904","75652.69","767046","pre-covid year 2"
"2187","2018-07-01","01W","NHS STOCKPORT CCG","4056","28353.52","312584","pre-covid year 2"
"2188","2018-07-01","01T","NHS SOUTH SEFTON CCG","2017","17178.72","155354","pre-covid year 2"
"2189","2018-07-01","92G","NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG","12209","88343.44","938612","pre-covid year 2"
"2190","2018-07-01","06K","NHS EAST AND NORTH HERTFORDSHIRE CCG","7801","52705.16","599379","pre-covid year 2"
"2191","2018-07-01","15M","NHS DERBY AND DERBYSHIRE CCG","13747","93143.11","1050379","pre-covid year 2"
"2192","2018-07-01","01J","NHS KNOWSLEY CCG","2174","19880.12","165456","pre-covid year 2"
"2193","2018-07-01","05D","NHS EAST STAFFORDSHIRE CCG","1873","17883.18","142438","pre-covid year 2"
"2194","2018-07-01","01X","NHS ST HELENS CCG","2601","20503.87","197718","pre-covid year 2"
"2195","2018-07-01","03W","NHS EAST LEICESTERSHIRE AND RUTLAND CCG","4345","33001.54","330277","pre-covid year 2"
"2196","2018-07-01","78H","NHS NORTHAMPTONSHIRE CCG","10137","66930.9","766965","pre-covid year 2"
"2197","2018-07-01","02X","NHS DONCASTER CCG","4248","29268.5","321241","pre-covid year 2"
"2198","2018-07-01","06H","NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG","12849","90242.75","970806","pre-covid year 2"
"2199","2018-07-01","00Q","NHS BLACKBURN WITH DARWEN CCG","2336","12143.94","175435","pre-covid year 2"
"2200","2018-07-01","13T","NHS NEWCASTLE GATESHEAD CCG","7003","39981.47","524984","pre-covid year 2"
"2201","2018-07-01","06Q","NHS MID ESSEX CCG","5241","39214.25","392036","pre-covid year 2"
"2202","2018-07-01","00Y","NHS OLDHAM CCG","3455","22822.3","255831","pre-covid year 2"
"2203","2018-07-01","16C","NHS TEES VALLEY CCG","9549","65154.26","702466","pre-covid year 2"
"2204","2018-07-01","01D","NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG","3189","20518.3","234021","pre-covid year 2"
"2205","2018-07-01","11X","NHS SOMERSET CCG","7886","55964.54","576106","pre-covid year 2"
"2206","2018-07-01","70F","NHS WEST SUSSEX CCG","12224","96066.34","891486","pre-covid year 2"
"2207","2018-07-01","02T","NHS CALDERDALE CCG","3058","20493.83","221002","pre-covid year 2"
"2208","2018-07-01","01A","NHS EAST LANCASHIRE CCG","5304","31364.85","382890","pre-covid year 2"
"2209","2018-07-01","06L","NHS IPSWICH AND EAST SUFFOLK CCG","5661","44487.48","408619","pre-covid year 2"
"2210","2018-07-01","02A","NHS TRAFFORD CCG","3358","22206.64","242333","pre-covid year 2"
"2211","2018-07-01","00V","NHS BURY CCG","2846","24929.81","204561","pre-covid year 2"
"2212","2018-07-01","M2L0M","NHS SHROPSHIRE, TELFORD AND WREKIN CCG","7071","54535.58","497590","pre-covid year 2"
"2213","2018-07-01","03K","NHS NORTH LINCOLNSHIRE CCG","2583","20578.05","179329","pre-covid year 2"
"2214","2018-07-01","01V","NHS SOUTHPORT AND FORMBY CCG","1818","13969.78","125105","pre-covid year 2"
"2215","2018-07-01","03H","NHS NORTH EAST LINCOLNSHIRE CCG","2500","18593.16","169850","pre-covid year 2"
"2216","2018-07-01","12F","NHS WIRRAL CCG","4971","38983.28","336550","pre-covid year 2"
"2217","2018-07-01","00R","NHS BLACKPOOL CCG","2622","16636.35","173556","pre-covid year 2"
"2218","2018-07-01","99C","NHS NORTH TYNESIDE CCG","3334","17345.97","219149","pre-covid year 2"
"2219","2018-07-01","71E","NHS LINCOLNSHIRE CCG","12157","86133.59","787654","pre-covid year 2"
"2220","2018-07-01","97R","NHS EAST SUSSEX CCG","8687","60631.83","556018","pre-covid year 2"
"2221","2018-07-01","01K","NHS MORECAMBE BAY CCG","5437","38879.38","346097","pre-covid year 2"
"2222","2018-07-01","00P","NHS SUNDERLAND CCG","4522","25027.72","284025","pre-covid year 2"
"2223","2018-07-01","02P","NHS BARNSLEY CCG","4157","27704.84","260871","pre-covid year 2"
"2224","2018-07-01","01Y","NHS TAMESIDE AND GLOSSOP CCG","3964","22895.82","248151","pre-covid year 2"
"2225","2018-07-01","11M","NHS GLOUCESTERSHIRE CCG","10364","67355.05","648112","pre-covid year 2"
"2226","2018-07-01","15N","NHS DEVON CCG","19613","138196.9","1225914","pre-covid year 2"
"2227","2018-07-01","02Q","NHS BASSETLAW CCG","1884","10477.46","117613","pre-covid year 2"
"2228","2018-07-01","42D","NHS NORTH YORKSHIRE CCG","6881","53254.79","428005","pre-covid year 2"
"2229","2018-07-01","07K","NHS WEST SUFFOLK CCG","4047","30716.98","251234","pre-covid year 2"
"2230","2018-07-01","06T","NHS NORTH EAST ESSEX CCG","5737","34775.2","352304","pre-covid year 2"
"2231","2018-07-01","11J","NHS DORSET CCG","13084","84899.87","801592","pre-covid year 2"
"2232","2018-07-01","18C","NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG","13085","85571.14","794701","pre-covid year 2"
"2233","2018-07-01","26A","NHS NORFOLK AND WAVENEY CCG","17381","126139.85","1054788","pre-covid year 2"
"2234","2018-07-01","00N","NHS SOUTH TYNESIDE CCG","2642","18064.41","157389","pre-covid year 2"
"2235","2018-07-01","02Y","NHS EAST RIDING OF YORKSHIRE CCG","5135","41867.86","304626","pre-covid year 2"
"2236","2018-07-01","11N","NHS KERNOW CCG","9763","64972.26","575916","pre-covid year 2"
"2237","2018-07-01","01H","NHS NORTH CUMBRIA CCG","5580","37787.13","324353","pre-covid year 2"
"2238","2018-07-01","02M","NHS FYLDE AND WYRE CCG","3139","19875.72","177583","pre-covid year 2"
"2239","2018-07-01","00L","NHS NORTHUMBERLAND CCG","5921","34056","325837","pre-covid year 2"
"2240","2018-07-01","84H","NHS COUNTY DURHAM CCG","10839","58112","551710","pre-covid year 2"
"2241","2018-08-01","93C","NHS NORTH CENTRAL LONDON CCG","9519","103026.39","1623659","pre-covid year 2"
"2242","2018-08-01","72Q","NHS SOUTH EAST LONDON CCG","12453","127900.36","1971317","pre-covid year 2"
"2243","2018-08-01","W2U3Z","NHS NORTH WEST LONDON CCG","15920","145375.43","2457625","pre-covid year 2"
"2244","2018-08-01","A3A8R","NHS NORTH EAST LONDON CCG","14683","136598.46","2189298","pre-covid year 2"
"2245","2018-08-01","36L","NHS SOUTH WEST LONDON CCG","12813","114046.77","1669934","pre-covid year 2"
"2246","2018-08-01","04C","NHS LEICESTER CITY CCG","3279","27047.73","408610","pre-covid year 2"
"2247","2018-08-01","07G","NHS THURROCK CCG","1574","14865.94","177499","pre-covid year 2"
"2248","2018-08-01","09D","NHS BRIGHTON AND HOVE CCG","2872","21433.57","317760","pre-covid year 2"
"2249","2018-08-01","14L","NHS MANCHESTER CCG","6102","45036.49","641971","pre-covid year 2"
"2250","2018-08-01","10Q","NHS OXFORDSHIRE CCG","7142","63458.47","747636","pre-covid year 2"
"2251","2018-08-01","15A","NHS BERKSHIRE WEST CCG","5227","51536.35","545620","pre-covid year 2"
"2252","2018-08-01","10R","NHS PORTSMOUTH CCG","2237","17605.18","230100","pre-covid year 2"
"2253","2018-08-01","D4U1Y","NHS FRIMLEY CCG","7655","67593.77","786808","pre-covid year 2"
"2254","2018-08-01","15E","NHS BIRMINGHAM AND SOLIHULL CCG","12971","118633.33","1313691","pre-covid year 2"
